ID,Name,Address,lat,lon,area_match,footfall_index,nearby_shops_count,nearby_offices_count,nearby_colleges_count,nearby_hospitals_count,nearby_restaurants_count,nearby_parks_count,distance_to_nearest_brand_chai,chai_price_index_of_area,rent_estimate,avg_income_area,success_label,area_name,population_density
324834915,Taj Tristar,,17.4414402,78.4935002,unknown,9,0,0,1,0,8,0,111.71613143859662,,70.0,15.0,1,Begumpet,18000.0
344033876,KFC,,17.4507642,78.3793915,unknown,30,0,0,0,0,26,0,299.07348331939573,,100.0,20.0,1,Hitech City,24000.0
344033883,Pizza Corner,,17.4506168,78.3792198,unknown,30,0,0,0,0,26,0,281.2424836648829,,100.0,20.0,1,Hitech City,24000.0
344033897,Windows of the World,,17.4502975,78.3816574,unknown,80,0,34,2,0,40,0,368.64485477164425,,100.0,20.0,1,Hitech City,24000.0
349018446,Malgudi Restaurant,,17.4846794,78.3899283,unknown,10,0,0,0,0,8,0,322.8853121776684,,55.0,11.0,1,Kukatpally,20000.0
349270034,Olive Garden,,17.4450343,78.3859699,unknown,135,0,62,0,0,65,0,110.71234682699908,,90.0,18.0,1,Madhapur,22000.0
355647266,Bowl O China,,17.4393202,78.4473624,unknown,72,0,24,2,0,34,2,238.07855993571025,,60.0,12.0,1,Ameerpet,21000.0
453580264,Cafe Mocha,,17.4186379,78.4448824,unknown,0,0,0,0,0,0,0,913.886479281398,,50.0,10.0,0,Banjara Hills,15000.0
487804834,Shanbhag Restaurant,,17.4030548,78.4764469,unknown,0,0,0,0,0,0,0,3916.540787464757,,70.0,15.0,0,Begumpet,18000.0
513010279,Hyderabad House,,17.426299,78.4382663,unknown,1,0,0,0,0,1,0,1058.224205934165,,50.0,10.0,1,Banjara Hills,15000.0
513014493,Mountain Bakery,,17.4262826,78.4379315,unknown,1,0,0,0,0,1,0,1087.7343568622207,,50.0,10.0,1,Banjara Hills,15000.0
513016922,Chutneys,,17.4263318,78.4475017,unknown,6,0,0,0,0,6,0,108.31708745765218,,60.0,12.0,1,Ameerpet,21000.0
525052103,Taj Belson,,17.4423612,78.4936495,unknown,9,0,0,1,0,8,0,207.49639392129623,,70.0,15.0,1,Begumpet,18000.0
525059783,Utsav Restaurant,,17.4483317,78.4928226,unknown,1,0,0,0,0,0,1,874.0766529364828,,70.0,15.0,1,Begumpet,18000.0
538425766,Golden Cave Restaurant,,17.4362808,78.4449429,unknown,56,0,18,2,0,26,2,154.03361006644528,,60.0,12.0,1,Ameerpet,21000.0
538425769,Mythri Restaurant and Bar,Satyam Theatre Road,17.4370495,78.4446481,unknown,63,0,18,2,0,32,2,143.9358134151114,,60.0,12.0,1,Ameerpet,21000.0
613410619,Minerva Coffee House,,17.4013136,78.4853821,unknown,0,0,0,0,0,0,0,3962.313026992145,,70.0,15.0,0,Begumpet,18000.0
626896819,zeeshan hotel,,17.3618613,78.4865451,unknown,0,0,0,0,0,0,0,3127.2523673312585,,45.0,10.0,0,Dilsukhnagar,23000.0
626896986,iqbal hotel,,17.3691286,78.481888,unknown,0,0,0,0,0,0,0,3488.0237485297225,,45.0,10.0,0,Dilsukhnagar,23000.0
626896999,hotel ajwa,,17.369237,78.4823114,unknown,0,0,0,0,0,0,0,3442.695215685568,,45.0,10.0,0,Dilsukhnagar,23000.0
626897013,choice hotel,,17.3688724,78.4825517,unknown,0,0,0,0,0,0,0,3418.531271408197,,45.0,10.0,0,Dilsukhnagar,23000.0
626897044,seven star cafe,,17.3692876,78.4783351,unknown,0,0,0,0,0,0,0,3864.998153436228,,45.0,10.0,0,Dilsukhnagar,23000.0
626897176,ali cafe,,17.3653731,78.4870928,unknown,0,0,0,0,0,0,0,2979.4797141311105,,45.0,10.0,0,Dilsukhnagar,23000.0
626897179,new ali cafe,,17.3677078,78.4857088,unknown,0,0,0,0,0,0,0,3091.656363508908,,45.0,10.0,0,Dilsukhnagar,23000.0
626897256,Husnain hotel,,17.3678281,78.4829274,unknown,0,0,0,0,0,0,0,3385.2481873066604,,45.0,10.0,0,Dilsukhnagar,23000.0
626897364,New Grand Restaurent,,17.3745682,78.47601,unknown,0,0,0,0,0,0,0,4140.689962058112,,45.0,10.0,0,Dilsukhnagar,23000.0
626897404,Nayab Hotel,,17.3695304,78.4768575,unknown,0,0,0,0,0,0,0,4021.478686623917,,45.0,10.0,0,Dilsukhnagar,23000.0
626897444,شاداب ہوٹل (Hotel Shadab),,17.3687527,78.4755405,unknown,0,0,0,0,0,0,0,4163.619393309924,,45.0,10.0,0,Dilsukhnagar,23000.0
626897451,madina hotel,,17.3685479,78.4759107,unknown,0,0,0,0,0,0,0,4125.183286024623,,45.0,10.0,0,Dilsukhnagar,23000.0
626897569,Shahran hotel,,17.3596267,78.4740709,unknown,0,0,0,0,0,0,0,4470.035248655583,,45.0,10.0,0,Dilsukhnagar,23000.0
626897584,Anand Bhavan (vegetarian),,17.3647568,78.475484,unknown,0,0,0,0,0,0,0,4208.703706233749,,45.0,10.0,0,Dilsukhnagar,23000.0
626897768,Farasha Cafe,,17.3615306,78.4739962,unknown,0,0,0,0,0,0,0,4427.836843791251,,45.0,10.0,0,Dilsukhnagar,23000.0
635576797,Tawah,,17.4028328,78.5100052,unknown,0,0,0,0,0,0,0,2036.609566602507,,45.0,11.0,0,Tarnaka,16000.0
649056266,Icecream Club,,17.4541644,78.4981718,unknown,0,0,0,0,0,0,0,1295.9901724426556,,60.0,10.0,0,Karkhana,13000.0
654882404,McDonald's,,17.4346181,78.3864731,unknown,35,0,27,0,0,8,0,323.7250966199192,,90.0,18.0,1,Madhapur,22000.0
660914316,Something Fishy,,17.4314951,78.3887075,unknown,0,0,0,0,0,0,0,737.7850270892422,,90.0,18.0,0,Madhapur,22000.0
662721790,Southern Spice,,17.4271464,78.4443444,unknown,6,0,0,0,0,4,2,455.534897341448,,50.0,10.0,1,Banjara Hills,15000.0
675646780,Swagath,,17.4062114,78.496159,unknown,0,0,0,0,0,0,0,2705.3138385363777,,45.0,11.0,0,Tarnaka,16000.0
675646783,Astoria,,17.4064861,78.4969807,unknown,0,0,0,0,0,0,0,2616.04653200074,,45.0,11.0,0,Tarnaka,16000.0
675646784,Bawarchi,,17.4063098,78.4974141,unknown,0,0,0,0,0,0,0,2589.518795140975,,45.0,11.0,0,Tarnaka,16000.0
704475632,Bikanervala,,17.410736,78.4497929,unknown,0,0,0,0,0,0,0,1709.236939162313,,50.0,10.0,0,Banjara Hills,15000.0
708303182,Hi-Tech Bawarchi,,17.4410683,78.391636,unknown,90,1,32,2,0,45,0,47.28522905729744,,90.0,18.0,1,Madhapur,22000.0
712859906,Dwaraka,,17.4054719,78.4638523,unknown,0,0,0,0,0,0,0,2808.571616677275,,50.0,10.0,0,Banjara Hills,15000.0
726706999,King & Cardinal,,17.4006107,78.4884142,unknown,0,0,0,0,0,0,0,3734.567852439666,,70.0,15.0,0,Begumpet,18000.0
726707787,Almond House,,17.4011328,78.4858071,unknown,0,0,0,0,0,0,0,3934.298727349623,,70.0,15.0,0,Begumpet,18000.0
726709518,Blue Fox Restaurant,,17.4009655,78.4853499,unknown,0,0,0,0,0,0,0,3985.348497898241,,70.0,15.0,0,Begumpet,18000.0
728328520,Lucky Hotel,,17.404463,78.4643425,unknown,0,0,0,0,0,0,0,2929.8052938339342,,50.0,10.0,0,Banjara Hills,15000.0
728861440,Hotel Fishland,,17.4049643,78.4637359,unknown,0,0,0,0,0,0,0,2847.441352892155,,50.0,10.0,0,Banjara Hills,15000.0
762995567,Chatees 36,,17.441951,78.4855009,unknown,16,1,0,0,0,9,0,203.61869752351808,,70.0,15.0,1,Begumpet,18000.0
813570814,Subway,,17.4262926,78.4480231,unknown,7,0,0,0,0,7,0,53.70143721404193,,60.0,12.0,1,Ameerpet,21000.0
817353632,Pizza Hut,,17.4432794,78.4798416,unknown,11,1,2,0,0,6,0,364.90913571827207,,70.0,15.0,1,Begumpet,18000.0
817353816,Cafe Coffee Day,,17.435846,78.4016464,unknown,18,0,3,0,0,11,0,0.0,,120.0,25.0,1,Jubilee Hills,15000.0
817353890,Cocos,,17.4239168,78.4247745,unknown,7,0,2,0,0,5,0,6.630725334190263,,50.0,10.0,1,Banjara Hills,15000.0
817354056,Blue Fox,,17.4232236,78.4275415,unknown,3,0,1,0,0,2,0,309.1580564235145,,50.0,10.0,1,Banjara Hills,15000.0
817354197,Pizza Corner,,17.4270696,78.4433431,unknown,5,0,0,0,0,3,2,557.5897012429731,,50.0,10.0,1,Banjara Hills,15000.0
817354267,Cafe Coffee Day,,17.4261299,78.4484993,unknown,8,0,0,0,0,8,0,0.0,,60.0,12.0,1,Ameerpet,21000.0
817354361,Minerva Coffee Shop,,17.4289627,78.4557226,unknown,12,0,0,0,0,9,0,828.985446253955,,60.0,12.0,1,Ameerpet,21000.0
854960920,Garden Restaurant,,17.4418602,78.4988827,unknown,16,0,1,1,0,8,0,376.10796773854736,,55.0,11.0,1,Maredpally,15000.0
854960921,Diamond Point Hotel,,17.4623762,78.4909487,unknown,1,0,0,0,0,0,0,1336.2013192605314,,60.0,10.0,1,Karkhana,13000.0
878278853,Sarvi Cafe,,17.4128658,78.4497203,unknown,0,0,0,0,0,0,0,1473.7099595386417,,50.0,10.0,0,Banjara Hills,15000.0
888520029,Cafe Coffee Day,,17.4131908,78.44904,unknown,0,0,0,0,0,0,0,1433.1719682284067,,50.0,10.0,0,Banjara Hills,15000.0
889642289,Hard Rock Cafe,,17.418702,78.4486137,unknown,0,0,0,0,0,0,0,822.1644420907573,,50.0,10.0,0,Banjara Hills,15000.0
889650690,Haveli,,17.4362425,78.457117,unknown,11,0,2,2,0,4,0,1098.6384004269466,,60.0,12.0,1,Ameerpet,21000.0
889674219,Kamath Hotel,,17.4408665,78.4971168,unknown,17,0,1,1,0,11,0,162.12540941475785,,55.0,11.0,1,Maredpally,15000.0
889676523,Nanking,,17.4421971,78.4903362,unknown,13,0,0,0,0,9,0,330.4163318500848,,70.0,15.0,1,Begumpet,18000.0
890303724,Grand Minerva,,17.413531,78.445005,unknown,0,0,0,0,0,0,0,1442.9466389159702,,50.0,10.0,0,Banjara Hills,15000.0
890308905,Indijoe,,17.4151382,78.4493609,unknown,0,0,0,0,0,0,0,1219.9333584810054,,50.0,10.0,0,Banjara Hills,15000.0
890310144,Aromas of China,,17.4150666,78.4494682,unknown,0,0,0,0,0,0,0,1228.7379351650666,,50.0,10.0,0,Banjara Hills,15000.0
890311840,Sahib Sindh Sultan,,17.415128,78.4492107,unknown,0,0,0,0,0,0,0,1219.9664878380147,,50.0,10.0,0,Banjara Hills,15000.0
891324851,Chilly's Restaurant,,17.4419971,78.4858784,unknown,17,1,0,0,0,10,0,167.56125589172302,,70.0,15.0,1,Begumpet,18000.0
891328286,Cinderella Bakery,,17.4621556,78.4910961,unknown,1,0,0,0,0,0,0,1326.0468264657998,,60.0,10.0,1,Karkhana,13000.0
892055989,Cafe Sarvi,,17.4131835,78.459351,unknown,0,0,0,0,0,0,0,1839.1001176851903,,50.0,10.0,0,Banjara Hills,15000.0
902309949,Ofen Bakery,,17.4158016,78.4431221,unknown,0,0,0,0,0,0,0,1277.8895535790346,,50.0,10.0,0,Banjara Hills,15000.0
902311097,Subway,,17.4432714,78.4787687,unknown,12,2,2,0,0,6,0,437.9840529859954,,70.0,15.0,1,Begumpet,18000.0
902311098,Pizza Corner,,17.4432919,78.4790047,unknown,11,1,2,0,0,6,0,421.8474586697296,,70.0,15.0,1,Begumpet,18000.0
902311099,Barista,,17.4432817,78.4788867,unknown,12,2,2,0,0,6,0,429.81110837880624,,70.0,15.0,1,Begumpet,18000.0
928692476,Water Front,,17.4215194,78.4653707,unknown,0,0,0,0,0,0,0,1863.6912021724308,,70.0,15.0,0,Begumpet,18000.0
928699177,Baker's Inn,,17.4556992,78.4849652,unknown,0,0,0,0,0,0,0,1600.7911550409738,,70.0,15.0,0,Begumpet,18000.0
928699178,Pakwaan,,17.455822,78.4849223,unknown,0,0,0,0,0,0,0,1614.9311574419191,,70.0,15.0,0,Begumpet,18000.0
942615306,Canteen,,17.4457639,78.3472266,unknown,0,0,0,0,0,0,0,1783.2495642011993,,85.0,17.0,0,Kondapur,18500.0
986848593,,,17.4347862,78.4883576,unknown,2,0,1,0,0,1,0,741.6547400404011,,70.0,15.0,1,Begumpet,18000.0
1038346116,Karachi Bakery,,17.3834635,78.4749018,unknown,0,0,0,0,0,0,0,4479.993889055922,,45.0,10.0,0,Dilsukhnagar,23000.0
1038396679,KFC,,17.4357767,78.4883632,unknown,3,0,1,0,0,1,0,633.5217363371293,,70.0,15.0,1,Begumpet,18000.0
1038396969,Sarvi Hotel,,17.4401085,78.4879619,unknown,13,0,0,0,0,8,0,159.22777584117097,,70.0,15.0,1,Begumpet,18000.0
1038397980,Nakshatra,,17.4409765,78.4879985,unknown,13,0,0,0,0,8,0,85.62740618145115,,70.0,15.0,1,Begumpet,18000.0
1041920541,Food Republic,,17.4442239,78.3804557,unknown,59,0,19,0,0,36,0,308.690734660629,,100.0,20.0,1,Hitech City,24000.0
1042232799,Big Dosa,,17.4474117,78.3806242,unknown,47,0,14,0,0,29,0,176.2129189545785,,100.0,20.0,1,Hitech City,24000.0
1042239866,4 Seasons,,17.4580493,78.3716287,unknown,18,0,7,0,0,10,0,12.545886596903497,,100.0,20.0,1,Hitech City,24000.0
1042239873,Club Jayabheri,,17.460477,78.3716908,unknown,16,0,4,0,0,11,0,277.4596044864637,,100.0,20.0,1,Hitech City,24000.0
1042239879,Subway,,17.4579981,78.3716555,unknown,18,0,7,0,0,10,0,6.867975948684289,,100.0,20.0,1,Hitech City,24000.0
1042239883,Barista,,17.4579701,78.3717132,unknown,18,0,7,0,0,10,0,0.0,,100.0,20.0,1,Hitech City,24000.0
1142653958,Gulf Restaurant,Krishna Reddy Nagar,17.4634888,78.4734427,unknown,3,0,0,0,0,3,0,1720.8272862598194,,50.0,10.0,1,Bowenpally,14000.0
1215214987,Wings n Fries,,17.4631866,78.3673211,unknown,17,1,0,0,0,15,1,255.78081903663715,,85.0,17.0,1,Kondapur,18500.0
1215243542,Spice Village,,17.4619106,78.3668939,unknown,17,1,1,0,0,15,0,107.45554614966716,,85.0,17.0,1,Kondapur,18500.0
1215250883,Oysters Blue,,17.4582319,78.3661208,unknown,14,1,3,0,0,10,0,308.5662274409511,,85.0,17.0,1,Kondapur,18500.0
1215251806,Bawarichi,,17.4612961,78.3668145,unknown,17,1,1,0,0,15,0,41.6518583727832,,85.0,17.0,1,Kondapur,18500.0
1215744396,Tasty Food TamilNadu cuisine,,17.46463,78.3663797,unknown,15,1,0,0,0,12,2,112.33487440464432,,85.0,17.0,1,Kondapur,18500.0
1215747409,HazelNut Bakers,,17.4647351,78.3671468,unknown,15,1,0,0,0,12,2,193.7784150713948,,85.0,17.0,1,Kondapur,18500.0
1215750038,HighLand NonVeg,,17.4644587,78.3671147,unknown,15,1,0,0,0,12,2,191.83750992433468,,85.0,17.0,1,Kondapur,18500.0
1215750039,Bangalore Bakery,,17.4643359,78.3671254,unknown,15,1,0,0,0,12,2,195.1537889992292,,85.0,17.0,1,Kondapur,18500.0
1215790311,Angaara,,17.4597233,78.3665008,unknown,12,1,1,0,0,10,0,139.69178698112648,,85.0,17.0,1,Kondapur,18500.0
1224512632,Cakes n Krisps,Kothaguda,17.4596376,78.366004,unknown,12,1,1,0,0,10,0,161.63679789905584,,85.0,17.0,1,Kondapur,18500.0
1224527813,Chicken kabab,,17.4391462,78.3636441,unknown,0,0,0,0,0,0,0,775.7159674001487,,100.0,20.0,0,Hitech City,24000.0
1224527821,Punjabi Rasoi AC,,17.4389632,78.3642986,unknown,0,0,0,0,0,0,0,795.0915183243952,,100.0,20.0,0,Hitech City,24000.0
1242158832,,,17.4691048,78.4835763,unknown,1,0,0,0,0,0,0,802.1475349772205,,50.0,10.0,1,Bowenpally,14000.0
1242249939,Cafeteria in Krishnakanth Park,,17.4413822,78.4313251,unknown,13,0,1,0,0,6,3,0.0,,50.0,10.0,1,SR Nagar,15000.0
1271862360,Khana E Khaas,,17.4390971,78.3984902,unknown,29,0,8,0,0,15,0,20.84502044778854,,90.0,18.0,1,Madhapur,22000.0
1275490936,Gingercourt,,17.4404184,78.3935111,unknown,54,1,14,2,0,31,0,35.96881462843195,,90.0,18.0,1,Madhapur,22000.0
1275490943,Pizza Hut,,17.4453139,78.3863774,unknown,142,0,64,0,0,68,0,83.70399607905075,,90.0,18.0,1,Madhapur,22000.0
1275490956,Cafe Coffee Day,,17.4460255,78.3861105,unknown,140,0,72,2,0,60,0,0.0,,90.0,18.0,1,Madhapur,22000.0
1280010581,Mahaveera Tiffin Centre,,17.4642845,78.4834609,unknown,8,0,0,0,0,1,0,1332.2362881415693,,50.0,10.0,1,Bowenpally,14000.0
1280016641,Gulf Bakers,,17.4635193,78.4733755,unknown,3,0,0,0,0,3,0,1722.1122922583747,,50.0,10.0,1,Bowenpally,14000.0
1306268404,Bangalore Iyenger Bakery,,17.4839179,78.4985268,unknown,2,0,0,0,0,0,0,1887.426496199256,,60.0,10.0,1,Karkhana,13000.0
1306272820,Internet Cafe,,17.481682,78.5017186,unknown,2,0,0,0,0,0,0,1624.9817270496249,,60.0,10.0,1,Karkhana,13000.0
1306272821,Internet Cafe,,17.4809452,78.5019761,unknown,2,0,0,0,0,0,0,1538.9737067171145,,60.0,10.0,1,Karkhana,13000.0
1306278410,Bangalore Iyengar Bakery,Lal Bazar,17.4788882,78.51403,unknown,6,0,0,0,0,1,0,1457.4245542321703,,60.0,10.0,1,Karkhana,13000.0
1309296596,Hotel Astoria,,17.4048814,78.4675629,unknown,0,0,0,0,0,0,0,3103.679508572218,,50.0,10.0,0,Banjara Hills,15000.0
1332279003,Enjoy Cafe,Kanajiguda,17.4847615,78.4972581,unknown,0,0,0,0,0,0,0,1814.3164914107635,,60.0,10.0,0,Karkhana,13000.0
1333758091,KFC,,17.4567641,78.4994603,unknown,4,0,1,0,0,2,1,977.408306071628,,60.0,10.0,1,Karkhana,13000.0
1333758092,McDonald's,,17.4649189,78.5034106,unknown,5,0,0,0,0,4,0,19.609222140616414,,60.0,10.0,1,Karkhana,13000.0
1333758095,Biryani Darbar,,17.4711239,78.5081255,unknown,8,0,1,0,0,5,0,401.3138352760277,,60.0,10.0,1,Karkhana,13000.0
1334686105,Good Luck Cafe,,17.4413319,78.448238,unknown,52,0,14,6,0,24,2,0.0,,60.0,12.0,1,Ameerpet,21000.0
1340889258,Swathi Tiffins,,17.3765194,78.5575132,unknown,3,0,0,0,0,2,1,0.0,,40.0,9.0,1,LB Nagar,19000.0
1344110839,Cafe Coffee Day,,17.4412248,78.381208,unknown,54,0,32,0,0,18,0,0.0,,100.0,20.0,1,Hitech City,24000.0
1344435293,Subway,,17.4954729,78.3534265,unknown,13,0,0,0,0,6,1,539.2162110844685,,50.0,10.0,1,Miyapur,17000.0
1361329777,Cafe Coffee day,,17.4170067,78.5439087,unknown,0,0,0,0,0,0,0,1415.5762608062555,,45.0,11.0,0,Tarnaka,16000.0
1361329779,Kinghorn,,17.4171166,78.5437573,unknown,0,0,0,0,0,0,0,1395.4713341369354,,45.0,11.0,0,Tarnaka,16000.0
1365116006,Sweet Nirvana,,17.4363967,78.3972659,unknown,29,0,11,1,0,13,0,275.0024637934404,,90.0,18.0,1,Madhapur,22000.0
1416850704,Pickles,,17.4412663,78.5003508,unknown,17,0,1,2,0,7,0,507.61296050533065,,55.0,11.0,1,Maredpally,15000.0
1435296177,Dolphin Hotel,,17.449979,78.5362762,unknown,0,0,0,0,0,0,0,2098.2358556680256,,55.0,11.0,0,Maredpally,15000.0
1435322442,Turning Point,,17.4524881,78.5335279,unknown,0,0,0,0,0,0,0,1945.1665010865888,,55.0,11.0,0,Maredpally,15000.0
1437365098,Bakery,,17.4534513,78.5290189,unknown,2,0,1,0,0,0,0,1614.5801567353549,,55.0,11.0,1,Maredpally,15000.0
1447172214,Cafe Coffee Day,,17.3984645,78.4820951,unknown,0,0,0,0,0,0,0,4425.376155573195,,70.0,15.0,0,Begumpet,18000.0
1447172269,,,17.3921759,78.4890271,unknown,0,0,0,0,0,0,0,3662.059490462284,,45.0,10.0,0,Dilsukhnagar,23000.0
1452415913,Roll Cal,,17.4596243,78.3659996,unknown,12,1,1,0,0,10,0,163.17444354232683,,85.0,17.0,1,Kondapur,18500.0
1475764341,BANGALORE IYENGAR BAKERY,,17.4085886,78.5097679,unknown,0,0,0,0,0,0,0,1482.4706553489466,,45.0,11.0,0,Tarnaka,16000.0
1475769956,,,17.4085011,78.5105443,unknown,0,0,0,0,0,0,0,1448.2555934143195,,45.0,11.0,0,Tarnaka,16000.0
1553576907,SoftyDen Ice Creams,,17.394923,78.4776275,unknown,0,0,0,0,0,0,0,4637.573513567664,,50.0,10.0,0,Banjara Hills,15000.0
1553576916,Internet Cafe,,17.3975802,78.4776803,unknown,0,0,0,0,0,0,0,4426.827179799748,,70.0,15.0,0,Begumpet,18000.0
1595853359,Universal Bakers,Liberty Road,17.4057534,78.4789427,unknown,0,0,0,0,0,0,0,3858.3270981043975,,70.0,15.0,0,Begumpet,18000.0
1595854207,Dadu's Mithai Vatika,Liberty Road,17.4056818,78.479066,unknown,0,0,0,0,0,0,0,3865.1208694365255,,70.0,15.0,0,Begumpet,18000.0
1610991383,Cafe Coffee Day,,17.4152669,78.4088878,unknown,6,0,0,0,0,5,0,0.0,,120.0,25.0,1,Jubilee Hills,15000.0
1641547337,Big Dosa,,17.4424887,78.3852422,unknown,137,0,61,0,0,65,0,182.6250353650291,,90.0,18.0,1,Madhapur,22000.0
1642224750,Paradise Biriyani,,17.4506315,78.3792865,unknown,30,0,0,0,0,26,0,283.3587086225864,,100.0,20.0,1,Hitech City,24000.0
1650424028,Hideout,,17.4402073,78.3933547,unknown,54,1,14,2,0,31,0,44.997687708349126,,90.0,18.0,1,Madhapur,22000.0
1693979524,Bake Zone,,17.4096037,78.4877478,unknown,0,0,0,0,0,0,0,3336.111055534272,,70.0,15.0,0,Begumpet,18000.0
1693981324,Golden Gate Bakery,,17.4100297,78.4857405,unknown,0,0,0,0,0,0,0,3393.3525198396146,,70.0,15.0,0,Begumpet,18000.0
1699060676,annapoorna,,17.4692692,78.3656517,unknown,6,0,0,0,0,4,2,133.84697652956413,,85.0,17.0,1,Kondapur,18500.0
1713960847,Raghavendra Tiffins,,17.3651684,78.5568071,unknown,7,0,0,0,0,5,0,0.0,,40.0,9.0,1,LB Nagar,19000.0
1802664777,Aviyal Veg Restaurant,HITEC City Main Road,17.4470642,78.3783626,unknown,34,0,8,0,0,22,0,114.7731890733234,,100.0,20.0,1,Hitech City,24000.0
1866946857,Pepper Pods,,17.4649189,78.5033276,unknown,5,0,0,0,0,4,0,14.209570218437875,,60.0,10.0,1,Karkhana,13000.0
1866946858,Baskin Robins,,17.4648319,78.5033223,unknown,5,0,0,0,0,4,0,6.3034813111220265,,60.0,10.0,1,Karkhana,13000.0
1866946860,Cafe Latte,,17.4648023,78.5032716,unknown,6,0,0,0,0,5,0,0.0,,60.0,10.0,1,Karkhana,13000.0
1866948269,Domino's,,17.468112,78.5073831,unknown,5,0,0,0,0,4,0,85.55382318860242,,60.0,10.0,1,Karkhana,13000.0
1866948270,Golden Point,,17.4677843,78.5066536,unknown,7,0,0,0,0,6,0,0.0,,60.0,10.0,1,Karkhana,13000.0
1883409259,The Clay Pot,,17.425069,78.4213612,unknown,8,0,2,0,0,5,1,379.4689971550734,,120.0,25.0,1,Jubilee Hills,15000.0
1883473124,Big Byte,,17.4302997,78.4384308,unknown,6,0,0,0,0,2,3,836.5280697965347,,50.0,10.0,1,Banjara Hills,15000.0
1883475067,Noodles King,,17.430205,78.4418828,unknown,8,0,0,0,0,3,3,502.20122700195503,,60.0,12.0,1,Ameerpet,21000.0
1883484748,KFC,,17.4234158,78.4280584,unknown,3,0,1,0,0,2,0,358.96076661262435,,50.0,10.0,1,Banjara Hills,15000.0
1883487156,Basil,,17.425911,78.4354774,unknown,0,0,0,0,0,0,0,1164.8342870235815,,50.0,10.0,0,Banjara Hills,15000.0
1885680325,Cream Stone,,17.4248564,78.4220264,unknown,7,0,2,0,0,5,0,305.01945309587774,,120.0,25.0,1,Jubilee Hills,15000.0
1885682076,Berry Cool,,17.425056,78.4214256,unknown,7,0,2,0,0,5,0,372.5494594811748,,120.0,25.0,1,Jubilee Hills,15000.0
1885685950,Cafe Coffee Day,,17.4238942,78.4247167,unknown,7,0,2,0,0,5,0,0.0,,50.0,10.0,1,Banjara Hills,15000.0
1891013309,Mamu,,17.4223878,78.4652836,unknown,0,0,0,0,0,0,0,1830.6818931398864,,70.0,15.0,0,Begumpet,18000.0
1891013314,Pizza Hut,,17.4222264,78.4652978,unknown,0,0,0,0,0,0,0,1836.272503332669,,70.0,15.0,0,Begumpet,18000.0
1891013317,Subway,,17.4223034,78.4652891,unknown,0,0,0,0,0,0,0,1833.386581709224,,70.0,15.0,0,Begumpet,18000.0
1891041167,ITC Kakatiya,,17.4325165,78.4574227,unknown,13,0,2,2,0,6,0,1182.523473942132,,60.0,12.0,1,Ameerpet,21000.0
1905930612,Vindhya Canteen,,17.4462731,78.3491325,unknown,0,0,0,0,0,0,0,1573.177893682861,,85.0,17.0,0,Kondapur,18500.0
1909499642,SpiceTribe,,17.439117,78.3977184,unknown,37,0,12,0,0,19,0,64.77839775161071,,90.0,18.0,1,Madhapur,22000.0
1932925761,Cafe Bahar,,17.399719,78.4785769,unknown,0,0,0,0,0,0,0,4330.896004908794,,70.0,15.0,0,Begumpet,18000.0
1948590601,Thai Express,,17.4265983,78.4382251,unknown,1,0,0,0,0,1,0,1041.9308011118114,,50.0,10.0,1,Banjara Hills,15000.0
1971368294,Mandar,,17.3972818,78.4246558,unknown,0,0,0,0,0,0,0,2601.7295412407298,,50.0,10.0,0,Banjara Hills,15000.0
1971369284,Four Seasons,,17.3969403,78.4248354,unknown,0,0,0,0,0,0,0,2642.9527352939176,,50.0,10.0,0,Banjara Hills,15000.0
1985561846,Udupi Uphar,,17.4409145,78.360695,unknown,0,0,0,0,0,0,0,680.3710352587632,,100.0,20.0,0,Hitech City,24000.0
2014856040,Cafe Coffee Day,,17.4388354,78.3967696,unknown,43,1,13,1,0,22,0,0.0,,90.0,18.0,1,Madhapur,22000.0
2014860754,Domino's,,17.4432367,78.4795372,unknown,11,1,2,0,0,6,0,380.0942501143235,,70.0,15.0,1,Begumpet,18000.0
2014860758,Chutneys,,17.4431928,78.4800077,unknown,11,1,2,0,0,6,0,347.26220372294443,,70.0,15.0,1,Begumpet,18000.0
2051380355,Srikanya,,17.4238852,78.4537632,unknown,3,0,0,0,0,3,0,611.9478361848418,,60.0,12.0,1,Ameerpet,21000.0
2052603973,Taiba Bakery,,17.4023435,78.456848,unknown,0,0,0,0,0,0,0,2777.9605259309933,,50.0,10.0,0,Banjara Hills,15000.0
2052606568,Rayalaseema Ruchulu,,17.4029099,78.4629818,unknown,0,0,0,0,0,0,0,2995.3064265369308,,50.0,10.0,0,Banjara Hills,15000.0
2052610437,Nilofer Cafe,,17.3996015,78.4627111,unknown,0,0,0,0,0,0,0,3301.5443127334684,,50.0,10.0,0,Banjara Hills,15000.0
2062730675,Green Bawarchi,,17.4299491,78.4284395,unknown,0,0,0,0,0,0,0,778.1349505245755,,50.0,10.0,0,Banjara Hills,15000.0
2062757345,Lords Bakery,,17.4296499,78.4280308,unknown,0,0,0,0,0,0,0,727.8381574099792,,50.0,10.0,0,Banjara Hills,15000.0
2062758199,,,17.4318226,78.4261613,unknown,0,0,0,0,0,0,0,890.7883476620029,,120.0,25.0,0,Jubilee Hills,15000.0
2093444964,Domino's,,17.441271,78.358934,unknown,0,0,0,0,0,0,0,766.5719628852896,,100.0,20.0,0,Hitech City,24000.0
